scenario_id,run_id,step,t,vehicle_id,vehicle_type,compliance_state,x_global,y,v,a,physical_lane,road_role,primary_leader_id,lane_change_state,merge_state,active_event_tags
BASIC-02,basic_01_06_900_bugcheck_20260605,0,0.0,B02_MV,cav,not_applicable,6642.04,-3.5,20.4,4.0,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,0,0.0,B02_CLV,cav,not_applicable,6656.04,0.0,20.4,4.0,lane_2,mainline,,normal,none,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,0,0.0,B02_CFV,cav,not_applicable,6616.007272727273,0.0,20.072727272727274,0.7272727272727273,lane_2,mainline,,normal,none,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,0,0.0,B02_TLV_CLV,cav,not_applicable,6664.54,3.5,15.4,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,1,0.1,B02_MV,cav,not_applicable,6644.1184,-3.5,20.784,3.8400000000000007,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,1,0.1,B02_CLV,cav,not_applicable,6658.1184,0.0,20.784,3.8400000000000007,lane_2,mainline,,normal,none,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,1,0.1,B02_CFV,cav,not_applicable,6618.027768595041,0.0,20.20495867768595,1.322314049586777,lane_2,mainline,,normal,none,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,1,0.1,B02_TLV_CLV,cav,not_applicable,6666.12,3.5,15.8,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,2,0.2,B02_MV,cav,not_applicable,6646.233664,-3.5,21.152639999999998,3.686400000000001,on_ramp,on_ramp_mv,,normal,not_started,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,2,0.2,B02_CLV,cav,not_applicable,6660.233664,0.0,21.152639999999998,3.686400000000001,lane_2,mainline,,normal,none,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,2,0.2,B02_CFV,cav,not_applicable,6620.066356123216,0.0,20.38587528174305,1.8091660405709993,lane_2,mainline,,normal,none,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,2,0.2,B02_TLV_CLV,cav,not_applicable,6667.74,3.5,16.2,4.0,lane_1,mainline,,normal,none,commit
BASIC-02,basic_01_06_900_bugcheck_20260605,3,0.30000000000000004,B02_MV,cav,not_applicable,6648.38431744,-3.5,21.5065344,3.5389440000000008,on_ramp,on_ramp_mv,,normal,not_started,commit
